{'Multi-pitch': 0.44848484848484854, 'Voice': 0.6597222222222222, 'Meter': 0.3076923076923077, 'Value': 0.5694135986134652, 'Harmony': 0.0, 'MV2H': 0.3970625954025687}
{'Multi-pitch': 0.7205882352941178, 'Voice': 1.0, 'Meter': 0.43859649122807015, 'Value': 0.8554746355954352, 'Harmony': 0.5, 'MV2H': 0.7029318724235246}
{'Multi-pitch': 0.48695652173913045, 'Voice': 0.8066666666666666, 'Meter': 0.125, 'Value': 0.9705882352941176, 'Harmony': 1.0, 'MV2H': 0.677842284739983}
{'Multi-pitch': 0.5813953488372093, 'Voice': 0.9130434782608695, 'Meter': 0.04054054054054054, 'Value': 0.9771814530850675, 'Harmony': 1.0, 'MV2H': 0.7024321641447374}
{'Multi-pitch': 0.7123287671232875, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8757990867579908}
{'Multi-pitch': 0.9610389610389611, 'Voice': 0.9885057471264368, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9232422749664128}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.7051282051282052, 'Voice': 1.0, 'Meter': 0.45454545454545453, 'Value': 0.9205559368565546, 'Harmony': 1.0, 'MV2H': 0.816045919306043}
{'Multi-pitch': 0.5192307692307693, 'Voice': 0.7363636363636363, 'Meter': 0.24637681159420288, 'Value': 0.9643095715240003, 'Harmony': 1.0, 'MV2H': 0.6932561577425218}
{'Multi-pitch': 0.5193370165745855, 'Voice': 1.0, 'Meter': 0.0, 'Value': 0.9254711152301514, 'Harmony': 1.0, 'MV2H': 0.6889616263609474}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.5677419354838709, 'Voice': 0.7777777777777778, 'Meter': 0.2280701754385965, 'Value': 0.9466437177280552, 'Harmony': 0.0, 'MV2H': 0.5040467212856601}
{'Multi-pitch': 0.6101694915254238, 'Voice': 0.7777777777777778, 'Meter': 0.3015873015873016, 'Value': 0.8848472354037701, 'Harmony': 0.0, 'MV2H': 0.5148763612588547}
{'Multi-pitch': 0.6086956521739131, 'Voice': 1.0, 'Meter': 0.37037037037037035, 'Value': 0.9732795698924731, 'Harmony': 1.0, 'MV2H': 0.7904691184873512}
{'Multi-pitch': 0.6407766990291263, 'Voice': 0.8421052631578946, 'Meter': 0.39160839160839156, 'Value': 0.8941633170090083, 'Harmony': 0.0, 'MV2H': 0.5537307341608841}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.6444444444444445, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8622222222222222}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.9333333333333332, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9199999999999999}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.29411764705882354, 'Voice': 1.0, 'Meter': 0.2391304347826087, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.7066496163682865}
{'Multi-pitch': 0.4554455445544554, 'Voice': 0.8796296296296297, 'Meter': 0.20512820512820515, 'Value': 0.9704701157571461, 'Harmony': 1.0, 'MV2H': 0.7021346990138873}
{'Multi-pitch': 0.7083333333333334, 'Voice': 1.0, 'Meter': 0.43333333333333335, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8283333333333334}
{'Multi-pitch': 0.7462686567164178, 'Voice': 0.858974358974359, 'Meter': 0.3870967741935483, 'Value': 0.979124916499666, 'Harmony': 1.0, 'MV2H': 0.7942929412767983}
{'Multi-pitch': 0.4957264957264957, 'Voice': 0.8148148148148148, 'Meter': 0.039603960396039604, 'Value': 0.8747494989979959, 'Harmony': 1.0, 'MV2H': 0.6449789539870692}
{'Multi-pitch': 0.25, 'Voice': 0.5, 'Meter': 0.6428571428571429, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.6785714285714286}
{'Multi-pitch': 0.728813559322034, 'Voice': 1.0, 'Meter': 0.21951219512195122, 'Value': 0.9376285630326184, 'Harmony': 1.0, 'MV2H': 0.7771908634953207}
{'Multi-pitch': 0.43697478991596633, 'Voice': 1.0, 'Meter': 0.31818181818181823, 'Value': 0.966532258064516, 'Harmony': 0.0, 'MV2H': 0.5443377732324601}
{'Multi-pitch': 0.909952606635071, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9153238546603475}
{'Multi-pitch': 0.9222222222222223, 'Voice': 0.9852941176470588, 'Meter': 0.5061728395061729, 'Value': 0.962050639242089, 'Harmony': 1.0, 'MV2H': 0.8751479637235086}
{'Multi-pitch': 0.6086956521739131, 'Voice': 1.0, 'Meter': 0.4761904761904762, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8169772256728779}
{'Multi-pitch': 0.6129032258064516, 'Voice': 0.631578947368421, 'Meter': 0.13636363636363638, 'Value': 0.8258893079296187, 'Harmony': 0.5, 'MV2H': 0.5413470234936255}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.41052631578947363, 'Voice': 0.7692307692307693, 'Meter': 0.2028985507246377, 'Value': 0.7657513188394228, 'Harmony': 1.0, 'MV2H': 0.6296813909168606}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.9720670391061452, 'Voice': 1.0, 'Meter': 0.38095238095238093, 'Value': 0.9713797719614089, 'Harmony': 1.0, 'MV2H': 0.8648798384039871}
{'Multi-pitch': 0.9402985074626866, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9213930348258706}
{'Multi-pitch': 0.6285714285714286, 'Voice': 1.0, 'Meter': 0.19658119658119658, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.7650305250305249}
{'Multi-pitch': 0.983050847457627, 'Voice': 1.0, 'Meter': 0.03614457831325301, 'Value': 0.9844974535693739, 'Harmony': 1.0, 'MV2H': 0.8007385758680508}
{'Multi-pitch': 0.5098039215686274, 'Voice': 1.0, 'Meter': 0.0, 'Value': 0.8304285265536493, 'Harmony': 1.0, 'MV2H': 0.6680464896244553}
{'Multi-pitch': 0.7228915662650602, 'Voice': 0.762820512820513, 'Meter': 0.4743589743589744, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.7920142106889095}
{'Multi-pitch': 0.6785714285714286, 'Voice': 1.0, 'Meter': 0.09195402298850575, 'Value': 0.9828697734389391, 'Harmony': 1.0, 'MV2H': 0.7506790449997747}
{'Multi-pitch': 0.5172413793103449, 'Voice': 0.8333333333333333, 'Meter': 0.4761904761904762, 'Value': 0.9582498329993321, 'Harmony': 1.0, 'MV2H': 0.7570030043666973}
{'Multi-pitch': 0.3, 'Voice': 1.0, 'Meter': 0.0, 'Value': 0.7775551102204409, 'Harmony': 1.0, 'MV2H': 0.6155110220440883}
{'Multi-pitch': 0.8863636363636365, 'Voice': 0.9264705882352942, 'Meter': 0.5833333333333334, 'Value': 0.9856856570283424, 'Harmony': 1.0, 'MV2H': 0.8763706429921214}
{'Multi-pitch': 0.9047619047619048, 'Voice': 1.0, 'Meter': 0.37179487179487175, 'Value': 0.9926024955436721, 'Harmony': 1.0, 'MV2H': 0.8538318544200898}
{'Multi-pitch': 0.4901960784313726, 'Voice': 1.0, 'Meter': 0.4761904761904762, 'Value': 0.9760948556129279, 'Harmony': 1.0, 'MV2H': 0.7884962820469553}
{'Multi-pitch': 0.5223529411764706, 'Voice': 0.9931506849315068, 'Meter': 0.06481481481481481, 'Value': 0.968421052631579, 'Harmony': 1.0, 'MV2H': 0.7097478987108742}
{'Multi-pitch': 0.5544554455445545, 'Voice': 0.8125000000000001, 'Meter': 0.3108108108108108, 'Value': 0.9686872489959839, 'Harmony': 1.0, 'MV2H': 0.7292907010702698}
{'Multi-pitch': 0.9518716577540107, 'Voice': 0.979591836734694, 'Meter': 0.5599999999999999, 'Value': 0.9765650838648713, 'Harmony': 1.0, 'MV2H': 0.8936057156707152}
{'Multi-pitch': 0.6956521739130436, 'Voice': 0.9410256410256409, 'Meter': 0.5166666666666667, 'Value': 0.9373747494989981, 'Harmony': 1.0, 'MV2H': 0.81814384622087}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.5544554455445545, 'Voice': 0.9230769230769231, 'Meter': 0.17254901960784313, 'Value': 0.8730158730158729, 'Harmony': 1.0, 'MV2H': 0.7046194522490388}
{'Multi-pitch': 0.5747126436781609, 'Voice': 0.9666666666666666, 'Meter': 0.23076923076923078, 'Value': 0.9705292938818815, 'Harmony': 0.5, 'MV2H': 0.6485355669991879}
{'Multi-pitch': 0.7755102040816326, 'Voice': 1.0, 'Meter': 0.4166666666666667, 'Value': 0.9056224899598394, 'Harmony': 1.0, 'MV2H': 0.8195598721416278}
{'Multi-pitch': 0.5298013245033112, 'Voice': 0.8823529411764707, 'Meter': 0.10714285714285714, 'Value': 0.8419489522492192, 'Harmony': 1.0, 'MV2H': 0.6722492150143717}
{'Multi-pitch': 0.6041666666666666, 'Voice': 0.8846153846153847, 'Meter': 0.32167832167832167, 'Value': 0.7776664439991093, 'Harmony': 0.0, 'MV2H': 0.5176253633918965}
{'Multi-pitch': 0.9803921568627451, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9294117647058823}
{'Multi-pitch': 0.9378531073446328, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9209039548022598}
{'Multi-pitch': 0.41379310344827586, 'Voice': 0.9090909090909091, 'Meter': 0.0, 'Value': 0.9, 'Harmony': 0.0, 'MV2H': 0.444576802507837}
{'Multi-pitch': 0.8924731182795699, 'Voice': 0.9655172413793104, 'Meter': 0.19642857142857142, 'Value': 0.993421052631579, 'Harmony': 1.0, 'MV2H': 0.8095679967438061}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.6538461538461539, 'Voice': 0.8385416666666669, 'Meter': 0.18556701030927836, 'Value': 0.9605263157894737, 'Harmony': 0.0, 'MV2H': 0.5276962293223145}
{'Multi-pitch': 0.46875000000000006, 'Voice': 0.6551724137931034, 'Meter': 0.17647058823529413, 'Value': 0.9632616487455198, 'Harmony': 0.5, 'MV2H': 0.5527309301547835}
{'Multi-pitch': 0.9473684210526315, 'Voice': 1.0, 'Meter': 0.6486486486486487, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9192034139402561}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.7999999999999999, 'Voice': 1.0, 'Meter': 0.576923076923077, 'Value': 0.9653613340022302, 'Harmony': 1.0, 'MV2H': 0.8684568821850615}
{'Multi-pitch': 0.5504587155963303, 'Voice': 0.865079365079365, 'Meter': 0.15267175572519084, 'Value': 0.8472361250139028, 'Harmony': 0.5, 'MV2H': 0.5830891922829577}
{'Multi-pitch': 0.8181818181818182, 'Voice': 0.9444444444444444, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8858585858585858}
{'Multi-pitch': 0.9850746268656716, 'Voice': 0.991869918699187, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.928722242446305}
{'Multi-pitch': 0.4848484848484849, 'Voice': 1.0, 'Meter': 0.012820512820512822, 'Value': 0.9291082164328657, 'Harmony': 0.0, 'MV2H': 0.4853554428203727}
{'Multi-pitch': 0.5178571428571428, 'Voice': 0.8571428571428572, 'Meter': 0.11594202898550723, 'Value': 0.9126721663285444, 'Harmony': 1.0, 'MV2H': 0.6807228390628104}
{'Multi-pitch': 0.6305418719211823, 'Voice': 0.9022988505747125, 'Meter': 0.3333333333333333, 'Value': 0.9455113816109201, 'Harmony': 1.0, 'MV2H': 0.7623370874880296}
{'Multi-pitch': 0.9252336448598131, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.918380062305296}
{'Multi-pitch': 0.3846153846153846, 'Voice': 0.761904761904762, 'Meter': 0.16494845360824742, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.6622937200256788}
{'Multi-pitch': 0.6041666666666666, 'Voice': 0.761904761904762, 'Meter': 0.3092783505154639, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.7350699558173786}
{'Multi-pitch': 0.8427672955974842, 'Voice': 0.9527027027027027, 'Meter': 0.2957746478873239, 'Value': 0.9023739210868766, 'Harmony': 0.0, 'MV2H': 0.5987237134548774}
{'Multi-pitch': 0.37209302325581395, 'Voice': 0.7424242424242425, 'Meter': 0.5306122448979591, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.729025902115603}
{'Multi-pitch': 0.7727272727272727, 'Voice': 0.9, 'Meter': 0.513888888888889, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8373232323232322}
{'Multi-pitch': 0.9724770642201834, 'Voice': 1.0, 'Meter': 0.593939393939394, 'Value': 0.9423076923076923, 'Harmony': 1.0, 'MV2H': 0.901744830093454}
{'Multi-pitch': 0.5185185185185185, 'Voice': 0.6923076923076923, 'Meter': 0.23529411764705882, 'Value': 0.875, 'Harmony': 1.0, 'MV2H': 0.6642240656946539}
{'Multi-pitch': 0.7586206896551724, 'Voice': 1.0, 'Meter': 0.4487179487179488, 'Value': 0.9585377651855435, 'Harmony': 1.0, 'MV2H': 0.833175280711733}
{'Multi-pitch': 0.8580645161290322, 'Voice': 0.9719626168224299, 'Meter': 0.3789473684210526, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8417949002745029}
{'Multi-pitch': 0.9921259842519685, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9317585301837269}
{'Multi-pitch': 0.5753424657534246, 'Voice': 0.9672131147540983, 'Meter': 0.03846153846153847, 'Value': 0.9021526114411922, 'Harmony': 1.0, 'MV2H': 0.6966339460820508}
{'Multi-pitch': 0.502415458937198, 'Voice': 0.94, 'Meter': 0.21794871794871795, 'Value': 0.922983870967742, 'Harmony': 1.0, 'MV2H': 0.7166696095707316}
{'Multi-pitch': 0.6976744186046512, 'Voice': 0.962962962962963, 'Meter': 0.11111111111111112, 'Value': 0.9479166666666666, 'Harmony': 1.0, 'MV2H': 0.7439330318690784}
{'Multi-pitch': 0.9784946236559139, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9290322580645161}
{'Multi-pitch': 0.6915887850467289, 'Voice': 1.0, 'Meter': 0.35294117647058826, 'Value': 0.931242210220191, 'Harmony': 1.0, 'MV2H': 0.7951544343475017}
{'Multi-pitch': 0.9795918367346939, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9292517006802722}
{'Multi-pitch': 0.43346007604562736, 'Voice': 0.9270833333333334, 'Meter': 0.03809523809523809, 'Value': 0.8729078094967161, 'Harmony': 1.0, 'MV2H': 0.654309291394183}
{'Multi-pitch': 0.4358974358974359, 'Voice': 0.7526881720430106, 'Meter': 0.24358974358974356, 'Value': 1.0, 'Harmony': 0.0, 'MV2H': 0.48643507030603805}
{'Multi-pitch': 0.6923076923076923, 'Voice': 0.923076923076923, 'Meter': 0.21333333333333332, 'Value': 0.7131499605208881, 'Harmony': 1.0, 'MV2H': 0.7083735818477674}
{'Multi-pitch': 0.6799999999999999, 'Voice': 0.9, 'Meter': 0.40350877192982454, 'Value': 0.9344747410695414, 'Harmony': 0.0, 'MV2H': 0.5835967025998732}
{'Multi-pitch': 0.758893280632411, 'Voice': 0.9642857142857144, 'Meter': 0.5599999999999999, 'Value': 0.9942759543922818, 'Harmony': 1.0, 'MV2H': 0.8554909898620814}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.5, 'Value': 0.9465002868617327, 'Harmony': 1.0, 'MV2H': 0.8893000573723466}
{'Multi-pitch': 0.4714285714285714, 'Voice': 1.0, 'Meter': 0.45333333333333325, 'Value': 0.777369156346794, 'Harmony': 0.0, 'MV2H': 0.5404262122217397}
{'Multi-pitch': 0.8721804511278195, 'Voice': 0.9528735632183909, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8983441362025755}
{'Multi-pitch': 0.39705882352941174, 'Voice': 0.75, 'Meter': 0.05128205128205129, 'Value': 1.0, 'Harmony': 0.0, 'MV2H': 0.43966817496229266}
{'Multi-pitch': 0.6529209621993127, 'Voice': 0.9146341463414634, 'Meter': 0.027522935779816512, 'Value': 0.9418839994122832, 'Harmony': 1.0, 'MV2H': 0.7073924087465752}
{'Multi-pitch': 0.9541284403669724, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9241590214067278}
{'Multi-pitch': 0.577319587628866, 'Voice': 0.8076923076923075, 'Meter': 0.3016759776536313, 'Value': 0.9055479172349418, 'Harmony': 1.0, 'MV2H': 0.7184471580419494}
{'Multi-pitch': 0.9523809523809523, 'Voice': 0.9873417721518988, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9212778782399035}
{'Multi-pitch': 0.6417910447761194, 'Voice': 0.9512195121951219, 'Meter': 0.202020202020202, 'Value': 0.8978494623655914, 'Harmony': 1.0, 'MV2H': 0.7385760442714069}
{'Multi-pitch': 0.7709497206703911, 'Voice': 0.9344086021505377, 'Meter': 0.2380952380952381, 'Value': 0.8854316078893885, 'Harmony': 1.0, 'MV2H': 0.7657770337611111}
{'Multi-pitch': 0.47000000000000003, 'Voice': 0.8062015503875969, 'Meter': 0.06535947712418301, 'Value': 0.9541981986866553, 'Harmony': 1.0, 'MV2H': 0.6591518452396871}
{'Multi-pitch': 0.6901408450704226, 'Voice': 0.8768115942028984, 'Meter': 0.20833333333333334, 'Value': 0.9871966040190339, 'Harmony': 1.0, 'MV2H': 0.7524964753251376}
{'Multi-pitch': 0.7499999999999999, 'Voice': 0.946969696969697, 'Meter': 0.3188405797101449, 'Value': 0.9932629687850887, 'Harmony': 1.0, 'MV2H': 0.8018146490929862}
{'Multi-pitch': 0.9821428571428572, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9297619047619048}
{'Multi-pitch': 0.8415300546448087, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9016393442622951}
{'Multi-pitch': 0.9056603773584906, 'Voice': 0.8484848484848485, 'Meter': 0.6666666666666666, 'Value': 0.9285475952142619, 'Harmony': 1.0, 'MV2H': 0.8698718975448536}
{'Multi-pitch': 0.8857142857142858, 'Voice': 0.9117647058823528, 'Meter': 0.4901960784313726, 'Value': 0.9742417947652681, 'Harmony': 1.0, 'MV2H': 0.8523833729586558}
{'Multi-pitch': 0.9242424242424244, 'Voice': 1.0, 'Meter': 0.5, 'Value': 0.9916331994645248, 'Harmony': 1.0, 'MV2H': 0.8831751247413898}
{'Multi-pitch': 0.7708333333333333, 'Voice': 0.9148936170212766, 'Meter': 0.2682926829268293, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.7908039266562878}
{'Multi-pitch': 0.6274509803921569, 'Voice': 1.0, 'Meter': 0.3666666666666667, 'Value': 0.9871794871794872, 'Harmony': 1.0, 'MV2H': 0.7962594268476622}
{'Multi-pitch': 0.6727272727272728, 'Voice': 0.9714285714285714, 'Meter': 0.10526315789473685, 'Value': 0.9537000460859834, 'Harmony': 1.0, 'MV2H': 0.7406238096273129}
{'Multi-pitch': 0.6382978723404256, 'Voice': 1.0, 'Meter': 0.08771929824561403, 'Value': 0.8906910187936427, 'Harmony': 1.0, 'MV2H': 0.7233416378759364}
{'Multi-pitch': 0.3728813559322034, 'Voice': 0.5000000000000001, 'Meter': 0.05128205128205129, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.5848326814428509}
{'Multi-pitch': 0.6041666666666667, 'Voice': 1.0, 'Meter': 0.3218390804597701, 'Value': 0.9629629629629629, 'Harmony': 1.0, 'MV2H': 0.77779374201788}
{'Multi-pitch': 0.47244094488188976, 'Voice': 0.9130434782608695, 'Meter': 0.3125, 'Value': 0.8544454108770196, 'Harmony': 1.0, 'MV2H': 0.7104859668039557}
{'Multi-pitch': 0.029850746268656716, 'Voice': 0.0, 'Meter': 0.08450704225352113, 'Value': 0.498997995991984, 'Harmony': 0.0, 'MV2H': 0.12267115690283237}
{'Multi-pitch': 0.6466165413533834, 'Voice': 0.8939393939393939, 'Meter': 0.15000000000000002, 'Value': 0.926789820572613, 'Harmony': 1.0, 'MV2H': 0.723469151173078}
{'Multi-pitch': 0.9433962264150944, 'Voice': 1.0, 'Meter': 0.617283950617284, 'Value': 0.9912265154200638, 'Harmony': 1.0, 'MV2H': 0.9103813384904885}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.5157894736842105, 'Voice': 0.8958333333333334, 'Meter': 0.0, 'Value': 0.9873780837636259, 'Harmony': 1.0, 'MV2H': 0.679800178156234}
{'Multi-pitch': 0.4835164835164835, 'Voice': 0.2857142857142857, 'Meter': 0.40350877192982454, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.6345479082321187}
{'Multi-pitch': 0.5352112676056338, 'Voice': 0.9666666666666667, 'Meter': 0.05882352941176471, 'Value': 0.8901757053050754, 'Harmony': 1.0, 'MV2H': 0.6901754337978281}
{'Multi-pitch': 0.5086206896551724, 'Voice': 0.8695652173913043, 'Meter': 0.22680412371134023, 'Value': 0.9791666666666666, 'Harmony': 1.0, 'MV2H': 0.7168313394848967}
{'Multi-pitch': 0.7835051546391752, 'Voice': 1.0, 'Meter': 0.513888888888889, 'Value': 0.9894366197183099, 'Harmony': 1.0, 'MV2H': 0.8573661326492747}
{'Multi-pitch': 0.9219858156028369, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9177304964539008}
{'Multi-pitch': 0.9130434782608696, 'Voice': 1.0, 'Meter': 0.5666666666666667, 'Value': 0.9829749103942651, 'Harmony': 1.0, 'MV2H': 0.8925370110643603}
{'Multi-pitch': 0.550561797752809, 'Voice': 1.0, 'Meter': 0.43333333333333335, 'Value': 0.9100683179213057, 'Harmony': 1.0, 'MV2H': 0.7787926898014896}
{'Multi-pitch': 0.5588235294117648, 'Voice': 0.9374999999999999, 'Meter': 0.18309859154929575, 'Value': 0.6368134578714741, 'Harmony': 1.0, 'MV2H': 0.663247115766507}
{'Multi-pitch': 0.6130268199233716, 'Voice': 1.0, 'Meter': 0.0, 'Value': 0.9633602904769762, 'Harmony': 1.0, 'MV2H': 0.7152774220800696}
pass
{'Multi-pitch': 0.9615384615384616, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9256410256410256}
{'Multi-pitch': 0.47058823529411764, 'Voice': 0.43478260869565216, 'Meter': 0.0, 'Value': 0.8213076713076713, 'Harmony': 1.0, 'MV2H': 0.5453357030594883}
{'Multi-pitch': 0.5857142857142857, 'Voice': 1.0, 'Meter': 0.3636363636363637, 'Value': 1.0, 'Harmony': 0.5, 'MV2H': 0.68987012987013}
{'Multi-pitch': 0.8208092485549133, 'Voice': 1.0, 'Meter': 0.4833333333333334, 'Value': 0.9919354838709677, 'Harmony': 1.0, 'MV2H': 0.8592156131518429}
{'Multi-pitch': 0.39814814814814814, 'Voice': 0.8717948717948718, 'Meter': 0.10526315789473684, 'Value': 0.9541416165664663, 'Harmony': 0.0, 'MV2H': 0.46586955888084464}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
pass
{'Multi-pitch': 0.7832699619771863, 'Voice': 0.9302325581395349, 'Meter': 0.6060606060606061, 'Value': 1.0, 'Harmony': 0.0, 'MV2H': 0.6639126252354655}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.7574468085106383, 'Voice': 1.0, 'Meter': 0.3055555555555555, 'Value': 0.9675286511901261, 'Harmony': 1.0, 'MV2H': 0.8061062030512639}
{'Multi-pitch': 0.67, 'Voice': 1.0, 'Meter': 0.050505050505050504, 'Value': 0.8566064907299843, 'Harmony': 0.0, 'MV2H': 0.515422308247007}
{'Multi-pitch': 0.4411764705882353, 'Voice': 1.0, 'Meter': 0.1038961038961039, 'Value': 0.6668002672010688, 'Harmony': 1.0, 'MV2H': 0.6423745683370816}
{'Multi-pitch': 0.45849802371541504, 'Voice': 0.626984126984127, 'Meter': 0.023255813953488372, 'Value': 0.8592165898617512, 'Harmony': 1.0, 'MV2H': 0.5935909109029562}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.5098039215686274, 'Voice': 0.6052631578947368, 'Meter': 0.03174603174603175, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.6293626222418792}
pass
{'Multi-pitch': 0.5608465608465608, 'Voice': 0.92, 'Meter': 0.0, 'Value': 0.9191287781380819, 'Harmony': 1.0, 'MV2H': 0.6799950677969285}
{'Multi-pitch': 0.2793296089385475, 'Voice': 0.875, 'Meter': 0.04938271604938272, 'Value': 1.0, 'Harmony': 0.5, 'MV2H': 0.540742464997586}
